2014-03-25 23:48:10,607 [main] INFO  (BFile.java [printStatistics]:435) - values.dbx DATA Buffers occupation : 0% (0 out of 64) Cache efficiency : N/A 
2014-03-25 23:48:10,651 [main] INFO  (Configurator.java [save]:1247) - Storing configuration /db/system/security/config.xml 
2014-03-25 23:48:10,659 [main] INFO  (NativeBroker.java [removeXMLResource]:2744) - Removing document config.xml (3) ... 
2014-03-25 23:48:10,688 [main] INFO  (NativeBroker.java [sync]:3738) - Memory: 118,464K total; 930,304K max; 84,237K free 
2014-03-25 23:48:10,688 [main] INFO  (BTree.java [printStatistics]:2549) - dom.dbx INDEX Buffers occupation : 2% (1 out of 64) Cache efficiency : 100% 
2014-03-25 23:48:10,689 [main] INFO  (DOMFile.java [printStatistics]:1369) - dom.dbx DATA Buffers occupation : 2% (4 out of 256) Cache efficiency : 100% 
2014-03-25 23:48:10,689 [main] INFO  (BTree.java [printStatistics]:2549) - collections.dbx INDEX Buffers occupation : 2% (1 out of 64) Cache efficiency : 100% 
2014-03-25 23:48:10,690 [main] INFO  (BFile.java [printStatistics]:435) - collections.dbx DATA Buffers occupation : 2% (1 out of 64) Cache efficiency : 100% 
2014-03-25 23:48:10,690 [main] INFO  (BTree.java [printStatistics]:2549) - values.dbx INDEX Buffers occupation : 2% (1 out of 64) Cache efficiency : N/A 
2014-03-25 23:48:10,691 [main] INFO  (BFile.java [printStatistics]:435) - values.dbx DATA Buffers occupation : 0% (0 out of 64) Cache efficiency : N/A 
2014-03-25 23:48:10,696 [main] INFO  (Configurator.java [save]:1247) - Storing configuration /db/system/security/exist/accounts/admin.xml 
2014-03-25 23:48:10,703 [main] INFO  (NativeBroker.java [removeXMLResource]:2744) - Removing document admin.xml (4) ... 
2014-03-25 23:48:10,723 [main] INFO  (NativeBroker.java [sync]:3738) - Memory: 118,464K total; 930,304K max; 84,237K free 
2014-03-25 23:48:10,724 [main] INFO  (BTree.java [printStatistics]:2549) - dom.dbx INDEX Buffers occupation : 2% (1 out of 64) Cache efficiency : 100% 
2014-03-25 23:48:10,724 [main] INFO  (DOMFile.java [printStatistics]:1369) - dom.dbx DATA Buffers occupation : 2% (4 out of 256) Cache efficiency : 100% 
2014-03-25 23:48:10,725 [main] INFO  (BTree.java [printStatistics]:2549) - collections.dbx INDEX Buffers occupation : 2% (1 out of 64) Cache efficiency : 100% 
